epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.6845,1.29604,2.08596,1.20587,0.74182,0.67722,0.73347,0.42619,1.36702,1.72525,1.25277,0.000664466,0.000664466,0.000664466
2,20.7292,1.33335,1.8348,1.19848,0.77755,0.73005,0.79033,0.45263,1.28038,1.749,1.28377,0.00130478,0.00130478,0.00130478
